delta,omega,proba_trans_before_mut,mu,lambda,ppv_conditional_1_jump
1,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9563332247893407
2,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9493607456845807
3,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9429206501305575
4,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9369181699637031
5,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9312980345377623
6,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9260213261901457
7,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9210576616475846
8,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9163822781789973
9,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9119747398161782
10,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9078181516756504
11,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9038985258764143
12,0.99,0.61,0.1290784412503576,0.002061011485330201,0.9002042126328295
13,0.99,0.61,0.1290784412503576,0.002061011485330201,0.8967253964053709
14,0.99,0.61,0.1290784412503576,0.002061011485330201,0.8934536725327552
15,0.99,0.61,0.1290784412503576,0.002061011485330201,0.8903817109762359
0,0.01,0.62,0.12378726745585697,17.44420529143753,0.0018363054866528993
1,0.01,0.62,0.12378726745585697,17.44420529143753,9.624136448051163e-4
2,0.01,0.62,0.12378726745585697,17.44420529143753,5.590946763480373e-4
3,0.01,0.62,0.12378726745585697,17.44420529143753,3.5307251582642347e-4
4,0.01,0.62,0.12378726745585697,17.44420529143753,2.3845375229517948e-4
5,0.01,0.62,0.12378726745585697,17.44420529143753,1.6999796250720997e-4
6,0.01,0.62,0.12378726745585697,17.44420529143753,1.266583441478116e-4
7,0.01,0.62,0.12378726745585697,17.44420529143753,9.787921055046446e-5
8,0.01,0.62,0.12378726745585697,17.44420529143753,7.800595447122381e-5
9,0.01,0.62,0.12378726745585697,17.44420529143753,6.383140728133408e-5
10,0.01,0.62,0.12378726745585697,17.44420529143753,5.344506772861855e-5
11,0.01,0.62,0.12378726745585697,17.44420529143753,4.5660045007569374e-5
12,0.01,0.62,0.12378726745585697,17.44420529143753,3.971193908924076e-5
13,0.01,0.62,0.12378726745585697,17.44420529143753,3.509288875595513e-5
14,0.01,0.62,0.12378726745585697,17.44420529143753,3.145619275177837e-5
15,0.01,0.62,0.12378726745585697,17.44420529143753,2.8559436557959906e-5
0,0.02,0.62,0.12378726745585697,8.8664829361707,0.0037114078881818314
1,0.02,0.62,0.12378726745585697,8.8664829361707,0.00195445710069064
2,0.02,0.62,0.12378726745585697,8.8664829361707,0.0011387802483474156
3,0.02,0.62,0.12378726745585697,8.8664829361707,7.203303535656782e-4
4,0.02,0.62,0.12378726745585697,8.8664829361707,4.868910079848406e-4
5,0.02,0.62,0.12378726745585697,8.8664829361707,3.472476957236253e-4
6,0.02,0.62,0.12378726745585697,8.8664829361707,2.5876305521982406e-4
7,0.02,0.62,0.12378726745585697,8.8664829361707,1.9998046320939412e-4
8,0.02,0.62,0.12378726745585697,8.8664829361707,1.5938017121915472e-4
9,0.02,0.62,0.12378726745585697,8.8664829361707,1.3041951597382354e-4
10,0.02,0.62,0.12378726745585697,8.8664829361707,1.0919798032098951e-4
11,0.02,0.62,0.12378726745585697,8.8664829361707,9.329134102406584e-5
12,0.02,0.62,0.12378726745585697,8.8664829361707,8.113796460818211e-5
13,0.02,0.62,0.12378726745585697,8.8664829361707,7.170020319025871e-5
14,0.02,0.62,0.12378726745585697,8.8664829361707,6.426965361643083e-5
15,0.02,0.62,0.12378726745585697,8.8664829361707,5.83509905889925e-5
0,0.03,0.62,0.12378726745585697,5.940062701458614,0.005627428998966086
1,0.03,0.62,0.12378726745585697,5.940062701458614,0.002977667653962866
2,0.03,0.62,0.12378726745585697,5.940062701458614,0.0017401796236836595
3,0.03,0.62,0.12378726745585697,5.940062701458614,0.0011025901861758476
4,0.03,0.62,0.12378726745585697,5.940062701458614,7.45909520561943e-4
5,0.03,0.62,0.12378726745585697,5.940062701458614,5.321941136040147e-4
6,0.03,0.62,0.12378726745585697,5.940062701458614,3.9665292432625155e-4
7,0.03,0.62,0.12378726745585697,5.940062701458614,3.065682969482659e-4
8,0.03,0.62,0.12378726745585697,5.940062701458614,2.4433443961590853e-4
9,0.03,0.62,0.12378726745585697,5.940062701458614,1.9993793518283018e-4
10,0.03,0.62,0.12378726745585697,5.940062701458614,1.6740416857916304e-4
11,0.03,0.62,0.12378726745585697,5.940062701458614,1.4301812934632623e-4
12,0.03,0.62,0.12378726745585697,5.940062701458614,1.2438610777559922e-4
13,0.03,0.62,0.12378726745585697,5.940062701458614,1.0991738258763768e-4
14,0.03,0.62,0.12378726745585697,5.940062701458614,9.852590904106598e-5
15,0.03,0.62,0.12378726745585697,5.940062701458614,8.945229476473078e-5
0,0.04,0.62,0.12378726745585697,4.455823243004585,0.007585946952664203
1,0.04,0.62,0.12378726745585697,4.455823243004585,0.004033325306698182
2,0.04,0.62,0.12378726745585697,4.455823243004585,0.0023642830546570545
3,0.04,0.62,0.12378726745585697,4.455823243004585,0.0015005941140884048
4,0.04,0.62,0.12378726745585697,4.455823243004585,0.0010160612977253602
5,0.04,0.62,0.12378726745585697,4.455823243004585,7.252516900939549e-4
6,0.04,0.62,0.12378726745585697,4.455823243004585,5.406450368585818e-4
7,0.04,0.62,0.12378726745585697,4.455823243004585,4.1789089620524237e-4
8,0.04,0.62,0.12378726745585697,4.455823243004585,3.330676885589629e-4
9,0.04,0.62,0.12378726745585697,4.455823243004585,2.725498186626397e-4
10,0.04,0.62,0.12378726745585697,4.455823243004585,2.2820033385742748e-4
11,0.04,0.62,0.12378726745585697,4.455823243004585,1.9495720072280792e-4
12,0.04,0.62,0.12378726745585697,4.455823243004585,1.6955792070915963e-4
13,0.04,0.62,0.12378726745585697,4.455823243004585,1.498341394907026e-4
14,0.04,0.62,0.12378726745585697,4.455823243004585,1.3430535047784052e-4
15,0.04,0.62,0.12378726745585697,4.455823243004585,1.2193631802061077e-4
0,0.05,0.62,0.12378726745585697,3.5559451504049755,0.009588394479107443
1,0.05,0.62,0.12378726745585697,3.5559451504049755,0.0051226592609718595
2,0.05,0.62,0.12378726745585697,3.5559451504049755,0.003012067810714485
3,0.05,0.62,0.12378726745585697,3.5559451504049755,0.001915085459910924
4,0.05,0.62,0.12378726745585697,3.5559451504049755,0.001297904035642581
5,0.05,0.62,0.12378726745585697,3.5559451504049755,9.268412939777768e-4
6,0.05,0.62,0.12378726745585697,3.5559451504049755,6.91062311705576e-4
7,0.05,0.62,0.12378726745585697,3.5559451504049755,5.342014222423027e-4
8,0.05,0.62,0.12378726745585697,3.5559451504049755,4.2578301105780273e-4
9,0.05,0.62,0.12378726745585697,3.5559451504049755,3.4842180723454247e-4
10,0.05,0.62,0.12378726745585697,3.5559451504049755,2.91726126937598e-4
11,0.05,0.62,0.12378726745585697,3.5559451504049755,2.4922787519981115e-4
12,0.05,0.62,0.12378726745585697,3.5559451504049755,2.1675715704254573e-4
13,0.05,0.62,0.12378726745585697,3.5559451504049755,1.9154213090818883e-4
14,0.05,0.62,0.12378726745585697,3.5559451504049755,1.716901106554726e-4
15,0.05,0.62,0.12378726745585697,3.5559451504049755,1.558776085517239e-4
0,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,0.011636151751038092
1,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,0.006246896488199666
2,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,0.0036845269030110475
3,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,0.0023468274221910283
4,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,0.0015920140761346703
5,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,0.0011373996396829831
6,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,8.482406581102035e-4
7,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,6.557636025042731e-4
8,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,5.226921471826024e-4
9,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,4.277277103720887e-4
10,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,3.5812723646475465e-4
11,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,3.059546431651467e-4
12,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,2.6609206986615957e-4
13,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,2.3513698925493203e-4
14,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,2.1076588406640495e-4
15,0.060000000000000005,0.62,0.12378726745585697,2.95105971255702,1.9135394657406553e-4
0,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,0.01373058493619826
1,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,0.00740728244334179
2,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,0.0043826818728972304
3,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,0.0027966117766810815
4,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,0.001898992697813954
5,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,0.0013573840149690782
6,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,0.0010125326290786787
7,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,7.828546207460307e-4
8,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,6.240178200226775e-4
9,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,5.106504330213211e-4
10,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,4.275570091553945e-4
11,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,3.652685524991976e-4
12,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,3.176766193211174e-4
13,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,2.8071938984478777e-4
14,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,2.516228838704039e-4
15,0.06999999999999999,0.62,0.12378726745585697,2.5160385001115784,2.2844721302583198e-4
0,0.08,0.62,0.12378726745585697,2.1878646727466853,0.015873066360329525
1,0.08,0.62,0.12378726745585697,2.1878646727466853,0.008605092429279836
2,0.08,0.62,0.12378726745585697,2.1878646727466853,0.005107590288144283
3,0.08,0.62,0.12378726745585697,2.1878646727466853,0.0032652643133961106
4,0.08,0.62,0.12378726745585697,2.1878646727466853,0.002219470249164208
5,0.08,0.62,0.12378726745585697,2.1878646727466853,0.0015872754977071793
6,0.08,0.62,0.12378726745585697,2.1878646727466853,0.001184309964939723
7,0.08,0.62,0.12378726745585697,2.1878646727466853,9.15767158258744e-4
8,0.08,0.62,0.12378726745585697,2.1878646727466853,7.299953997757598e-4
9,0.08,0.62,0.12378726745585697,2.1878646727466853,5.973833550421495e-4
10,0.08,0.62,0.12378726745585697,2.1878646727466853,5.001776128888454e-4
11,0.08,0.62,0.12378726745585697,2.1878646727466853,4.273082057662076e-4
12,0.08,0.62,0.12378726745585697,2.1878646727466853,3.716313412926501e-4
13,0.08,0.62,0.12378726745585697,2.1878646727466853,3.283958190098387e-4
14,0.08,0.62,0.12378726745585697,2.1878646727466853,2.9435653048615767e-4
15,0.08,0.62,0.12378726745585697,2.1878646727466853,2.6724401467141266e-4
0,0.09,0.62,0.12378726745585697,1.9313159547090295,0.01806498670892527
1,0.09,0.62,0.12378726745585697,1.9313159547090295,0.009841638968317834
2,0.09,0.62,0.12378726745585697,1.9313159547090295,0.005860351024224011
3,0.09,0.62,0.12378726745585697,1.9313159547090295,0.0037536489438399247
4,0.09,0.62,0.12378726745585697,1.9313159547090295,0.0025541094291004055
5,0.09,0.62,0.12378726745585697,1.9313159547090295,0.0018275815936366533
6,0.09,0.62,0.12378726745585697,1.9313159547090295,0.0013639657226377556
7,0.09,0.62,0.12378726745585697,1.9313159547090295,0.0010548111246767647
8,0.09,0.62,0.12378726745585697,1.9313159547090295,8.408743257261455e-4
9,0.09,0.62,0.12378726745585697,1.9313159547090295,6.88131515299244e-4
10,0.09,0.62,0.12378726745585697,1.9313159547090295,5.761610376345419e-4
11,0.09,0.62,0.12378726745585697,1.9313159547090295,4.922206195456842e-4
12,0.09,0.62,0.12378726745585697,1.9313159547090295,4.28084096520487e-4
13,0.09,0.62,0.12378726745585697,1.9313159547090295,3.782792366836571e-4
14,0.09,0.62,0.12378726745585697,1.9313159547090295,3.3906804563572907e-4
15,0.09,0.62,0.12378726745585697,1.9313159547090295,3.0783622337796795e-4
0,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,0.020307763253211847
1,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,0.0111182772235689
2,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,0.006642108504497043
3,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,0.004262671218258769
4,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,0.0029036082164676747
5,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,0.002078838654750419
6,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,0.001551916260420801
7,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,0.0012003152879027292
8,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,9.569194538181372e-4
9,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,7.831127380530349e-4
10,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,6.556900497031569e-4
11,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,5.601620446971185e-4
12,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,4.871707861166602e-4
13,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,4.3048970947100825e-4
14,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,3.85865020002368e-4
15,0.09999999999999999,0.62,0.12378726745585697,1.7251478969635143,3.5032149145561444e-4
0,0.11,0.62,0.12378726745585697,1.5557786648772152,0.02260284589732186
1,0.11,0.62,0.12378726745585697,1.5557786648772152,0.01243640939048062
2,0.11,0.62,0.12378726745585697,1.5557786648772152,0.007454056429749355
3,0.11,0.62,0.12378726745585697,1.5557786648772152,0.004793281589591664
4,0.11,0.62,0.12378726745585697,1.5557786648772152,0.003268702678876375
5,0.11,0.62,0.12378726745585697,1.5557786648772152,0.002341614245286079
6,0.11,0.62,0.12378726745585697,1.5557786648772152,0.001748603204335056
7,0.11,0.62,0.12378726745585697,1.5557786648772152,0.0013526289021668087
8,0.11,0.62,0.12378726745585697,1.5557786648772152,0.001078412409557165
9,0.11,0.62,0.12378726745585697,1.5557786648772152,8.825587673776223e-4
10,0.11,0.62,0.12378726745585697,1.5557786648772152,7.389591546265247e-4
11,0.11,0.62,0.12378726745585697,1.5557786648772152,6.312987949561634e-4
12,0.11,0.62,0.12378726745585697,1.5557786648772152,5.490360747931711e-4
13,0.11,0.62,0.12378726745585697,1.5557786648772152,4.851550507426089e-4
14,0.11,0.62,0.12378726745585697,1.5557786648772152,4.3486198727326925e-4
15,0.11,0.62,0.12378726745585697,1.5557786648772152,3.9480377282371463e-4
0,0.12,0.62,0.12378726745585697,1.4141161674204188,0.024951721954581695
1,0.12,0.62,0.12378726745585697,1.4141161674204188,0.013797488524128492
2,0.12,0.62,0.12378726745585697,1.4141161674204188,0.008297441267541084
3,0.12,0.62,0.12378726745585697,1.4141161674204188,0.0053464785982401146
4,0.12,0.62,0.12378726745585697,1.4141161674204188,0.003650169782262608
5,0.12,0.62,0.12378726745585697,1.4141161674204188,0.002616509545028411
6,0.12,0.62,0.12378726745585697,1.4141161674204188,0.0019544954656487683
7,0.12,0.62,0.12378726745585697,1.4141161674204188,0.0015121233891484068
8,0.12,0.62,0.12378726745585697,1.4141161674204188,0.001205652990953469
9,0.12,0.62,0.12378726745585697,1.4141161674204188,9.867164467519383e-4
10,0.12,0.62,0.12378726745585697,1.4141161674204188,8.261756000861099e-4
11,0.12,0.62,0.12378726745585697,1.4141161674204188,7.058081108805549e-4
12,0.12,0.62,0.12378726745585697,1.4141161674204188,6.13834145391861e-4
13,0.12,0.62,0.12378726745585697,1.4141161674204188,5.42411488651435e-4
14,0.12,0.62,0.12378726745585697,1.4141161674204188,4.861810233220955e-4
15,0.12,0.62,0.12378726745585697,1.4141161674204188,4.413938670419202e-4
0,0.13,0.62,0.12378726745585697,1.2938422624356425,0.02735592015223646
1,0.13,0.62,0.12378726745585697,1.2938422624356425,0.01520302205965407
2,0.13,0.62,0.12378726745585697,1.2938422624356425,0.009173565653122322
3,0.13,0.62,0.12378726745585697,1.2938422624356425,0.0059233120778475375
4,0.13,0.62,0.12378726745585697,1.2938422624356425,0.004048830273234008
5,0.13,0.62,0.12378726745585697,1.2938422624356425,0.0029041618448721524
6,0.13,0.62,0.12378726745585697,1.2938422624356425,0.002170091352723166
7,0.13,0.62,0.12378726745585697,1.2938422624356425,0.00167919410750324
8,0.13,0.62,0.12378726745585697,1.2938422624356425,0.0013389606507483547
9,0.13,0.62,0.12378726745585697,1.2938422624356425,0.0010958489683931285
10,0.13,0.62,0.12378726745585697,1.2938422624356425,9.175604398313813e-4
11,0.13,0.62,0.12378726745585697,1.2938422624356425,7.838790772433182e-4
12,0.13,0.62,0.12378726745585697,1.2938422624356425,6.81729500568057e-4
13,0.13,0.62,0.12378726745585697,1.2938422624356425,6.024043761367487e-4
14,0.13,0.62,0.12378726745585697,1.2938422624356425,5.399523831689101e-4
15,0.13,0.62,0.12378726745585697,1.2938422624356425,4.902099976935666e-4
0,0.14,0.62,0.12378726745585697,1.1904285207542569,0.029817014158194537
1,0.14,0.62,0.12378726745585697,1.1904285207542569,0.01665457517877497
2,0.14,0.62,0.12378726745585697,1.1904285207542569,0.010083791794417344
3,0.14,0.62,0.12378726745585697,1.1904285207542569,0.006524886445638437
4,0.14,0.62,0.12378726745585697,1.1904285207542569,0.004465551682060878
5,0.14,0.62,0.12378726745585697,1.1904285207542569,0.003205247172759395
6,0.14,0.62,0.12378726745585697,1.1904285207542569,0.002395920808620228
7,0.14,0.62,0.12378726745585697,1.1904285207542569,0.0018542622369136302
8,0.14,0.62,0.12378726745585697,1.1904285207542569,0.0014786760799634067
9,0.14,0.62,0.12378726745585697,1.1904285207542569,0.0012102372111082898
10,0.14,0.62,0.12378726745585697,1.1904285207542569,0.00101334967474072
11,0.14,0.62,0.12378726745585697,1.1904285207542569,8.657136079164449e-4
12,0.14,0.62,0.12378726745585697,1.1904285207542569,7.528978239750349e-4
13,0.14,0.62,0.12378726745585697,1.1904285207542569,6.652889538972764e-4
