delta,omega,lambda,pathogen,proba_trans_before_mut,sensitivity,specificity,ppv,f1_score,fdr,R
0,0.86,0.008402985287347826,Mumps,0.5251365789612482,0.011477194052397208,0.9995473535775914,0.8935977634345973,0.022663305068573572,0.10640223656540271,1.5
0,0.87,0.00775718558923346,Mumps,0.5251365789612482,0.010252805274657249,0.9995789325826056,0.9054215566449552,0.020276009240439437,0.09457844335504484,1.5
0,0.88,0.007119044018198839,Mumps,0.5251365789612482,0.009154892106875359,0.9996094064161509,0.9168925157687277,0.01812877393549553,0.08310748423127234,1.5
0,0.89,0.006488384269662579,Mumps,0.5251365789612482,0.00817457427162605,0.9996387094204938,0.9279556788897055,0.016206382802487568,0.07204432111029446,1.5
0,0.9,0.0058650360221551,Mumps,0.5251365789612482,0.007303176767856631,0.9996667827192817,0.9385504247308956,0.01449357415670991,0.06144957526910444,1.5
0,0.91,0.0052488346704134305,Mumps,0.5251365789612482,0.006532371826805952,0.9996935754028465,0.9486099009171979,0.012975391767717337,0.05139009908280212,1.5
0,0.9199999999999999,0.004639621073171854,Mumps,0.5251365789612482,0.005854323277609318,0.9997190455843545,0.9580603918080236,0.011637534245172174,0.041939608191976396,1.5
0,0.9299999999999999,0.004037241314682958,Mumps,0.5251365789612482,0.0052618425042784646,0.9997431612784403,0.9668206191595897,0.010466720733134373,0.03317938084041028,1.5
0,0.94,0.0034415464790891375,Mumps,0.5251365789612482,0.004748573647181901,0.9997659010595803,0.974800968084548,0.009451107863539619,0.02519903191545203,1.5
0,0.95,0.0028523924368194214,Mumps,0.5251365789612482,0.004309241204745674,0.999787254466412,0.9819026298872641,0.008580824051678,0.018097370112735933,1.5
0,0.96,0.002269639642252058,Mumps,0.5251365789612482,0.003940023865712043,0.9998072221299587,0.9880166523535617,0.007848748404680209,0.01198334764643827,1.5
0,0.97,0.001693152941940082,Mumps,0.5251365789612482,0.0036391840585993356,0.9998258156174401,0.9930228869502787,0.007251792087072517,0.006977113049721262,1.5
0,0.98,0.0011228013927430816,Mumps,0.5251365789612482,0.003408235650891572,0.9998430569979253,0.9967888211263793,0.006793243738427909,0.003211178873620657,1.5
0,0.99,5.584580892605828e-4,Mumps,0.5251365789612482,0.0032543254944611545,0.9998589781502996,0.9991682824856054,0.0064875209099723935,8.317175143945921e-4,1.5
1,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.1412327605063232,0.9955116138440605,0.5702181376311608,0.22639224120526927,0.4297818623688392,1.5
2,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.24327860715051308,0.988189298136668,0.4648148407883862,0.31939147969532855,0.5351851592116138,1.5
3,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.3501053254094877,0.975502542198303,0.3760119683298887,0.36259649416158446,0.6239880316701113,1.5
4,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.45468362301692794,0.9561040141301209,0.30398434714352685,0.36436678424798163,0.6960156528564732,1.5
5,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.5521563924707736,0.9289203883470474,0.24672721023038183,0.3410559582511475,0.7532727897696182,1.5
6,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.6395317996528277,0.8932821591240383,0.20171225567435014,0.30669197854426933,0.7982877443256499,1.5
7,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.715339462715045,0.849026756000945,0.16651638504640365,0.27014787442803917,0.8334836149535964,1.5
8,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.7792656868007873,0.7965558092069569,0.1390485962240911,0.23598848855608223,0.860951403775909,1.5
9,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.8318134181250807,0.7368342209008748,0.11760057220092447,0.20606760577085406,0.8823994277990755,1.5
10,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.8740083772905339,0.6713284246082993,0.10082023055101984,0.18078608976620594,0.8991797694489801,1.5
11,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.9071598031526455,0.6018909116309463,0.08765717627505706,0.1598667260792898,0.9123428237249429,1.5
12,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.932677224551768,0.5306059069158919,0.07730369338969378,0.1427737750634994,0.9226963066103062,1.5
13,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.9519400705040812,0.4596160098429487,0.0691414579442451,0.1289192341971359,0.9308585420557549,1.5
14,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.9662136716808494,0.3909512792293056,0.06269728410020878,0.11775357767260602,0.9373027158997912,1.5
15,0.7,0.0199494856863911,Mumps,0.5251365789612482,0.976603208524243,0.32638065984293196,0.05760801276989203,0.10879822022697129,0.942391987230108,1.5
0,0.5,0.059779747322384946,Mpox,0.5854779092947504,0.21113709952827664,0.9969107117150935,0.3604996511921329,0.2663049590067051,0.6395003488078671,1.5
0,0.51,0.057950680772225704,Mpox,0.5854779092947504,0.20337601955878487,0.9969587166400593,0.3707889733826111,0.2626756644166936,0.6292110266173889,1.5
0,0.52,0.05616436970199872,Mpox,0.5854779092947504,0.1956546309291407,0.9970075404095528,0.38126566672907597,0.25860207592842593,0.6187343332709241,1.5
0,0.53,0.05441902079726162,Mpox,0.5854779092947504,0.18797984939056395,0.9970571931534828,0.3919332180986298,0.25409169559957323,0.6080667819013702,1.5
0,0.54,0.052712948018578974,Mpox,0.5854779092947504,0.18035901370603966,0.9971076839532204,0.40279503119005927,0.2491544564835395,0.5972049688099408,1.5
0,0.55,0.05104456433692121,Mpox,0.5854779092947504,0.17279988745643754,0.9971590206807813,0.4138544072151606,0.24380285166126014,0.5861455927848394,1.5
0,0.56,0.04941237424299598,Mpox,0.5854779092947504,0.16531065602205236,0.9972112098192324,0.4251145229947855,0.23805204513056757,0.5748854770052145,1.5
0,0.5700000000000001,0.04781496694564212,Mpox,0.5854779092947504,0.1578999177685822,0.9972642562626575,0.43657840617249316,0.23191995959471942,0.5634215938275069,1.5
0,0.58,0.04625101018503402,Mpox,0.5854779092947504,0.15057666840304149,0.9973181630939826,0.4482489072121869,0.22542733581133548,0.5517510927878131,1.5
0,0.59,0.044719244595578016,Mpox,0.5854779092947504,0.14335027742519435,0.9973729313389399,0.46012866780511175,0.2185977578918703,0.5398713321948883,1.5
0,0.6,0.04321847856125593,Mpox,0.5854779092947504,0.13623045559321245,0.9974285596944914,0.4722200852656172,0.2114576388253271,0.5277799147343828,1.5
0,0.61,0.04174758351297746,Mpox,0.5854779092947504,0.12922721235887427,0.9974850442301318,0.48452527244338495,0.20403616058827317,0.515474727556615,1.5
0,0.62,0.04030548962340782,Mpox,0.5854779092947504,0.12235080231899505,0.9975423780606801,0.4970460126216455,0.1963651635488107,0.5029539873783545,1.5
0,0.63,0.03889118185985932,Mpox,0.5854779092947504,0.1156116598869798,0.9976005509894577,0.5097837088054763,0.18847898052575657,0.4902162911945237,1.5
0,0.64,0.03750369636030511,Mpox,0.5854779092947504,0.10902032162175211,0.9976595491211884,0.5227393267304798,0.18041421187040188,0.47726067326952015,1.5
0,0.65,0.03614211710147044,Mpox,0.5854779092947504,0.10258733596886437,0.9977193544445468,0.5359133308389931,0.1722094393286431,0.46408666916100694,1.5
0,0.66,0.03480557283136582,Mpox,0.5854779092947504,0.09632316057465458,0.9977799443850854,0.5493056123771795,0.1639048782279514,0.45069438762282055,1.5
0,0.67,0.0334932342416195,Mpox,0.5854779092947504,0.09023804782804515,0.9978412913303066,0.5629154086604017,0.15554196970169265,0.4370845913395983,1.5
0,0.6799999999999999,0.03220431135759201,Mpox,0.5854779092947504,0.08434191985780944,0.9979033621299639,0.5767412124346588,0.1471629171634638,0.4232587875653412,1.5
0,0.69,0.030938051126567993,Mpox,0.5854779092947504,0.07864423484933039,0.9979661175763033,0.5907806701266127,0.13881017398822887,0.40921932987338727,1.5
0,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.0731538472176986,0.998029511870926,0.605030467621726,0.13052589221539904,0.39496953237827404,1.5
0,0.71,0.028470677798491228,Mpox,0.5854779092947504,0.06787886484712788,0.9980934920872868,0.6194862020369547,0.12235134489259208,0.3805137979630453,1.5
0,0.72,0.027268223931603695,Mpox,0.5854779092947504,0.0628265072346474,0.9981579976405314,0.6341422377583338,0.11432633722684554,0.3658577622416662,1.5
0,0.73,0.026085747482395512,Mpox,0.5854779092947504,0.05800296890640966,0.9982229597794032,0.6489915447916416,0.1064886237834355,0.35100845520835844,1.5
0,0.74,0.024922649622344268,Mpox,0.5854779092947504,0.053413292851894514,0.9982883011182506,0.6640255172224304,0.09887335035264685,0.3359744827775696,1.5
0,0.75,0.02377835725983872,Mpox,0.5854779092947504,0.04906125889096708,0.9983539352306211,0.6792337692959585,0.09151253959779444,0.32076623070404153,1.5
0,0.76,0.022652321608214,Mpox,0.5854779092947504,0.044949291805312236,0.9984197663293926,0.6946039063031446,0.08443463905878762,0.3053960936968554,1.5
0,0.77,0.02154401685111569,Mpox,0.5854779092947504,0.041078393698293594,0.9984856890616169,0.7101212670901865,0.0776641484434204,0.2898787329098135,1.5
0,0.78,0.02045293889740682,Mpox,0.5854779092947504,0.037448104385908614,0.998551588448943,0.7257686345907748,0.07122134041403413,0.2742313654092252,1.5
0,0.79,0.01937860421854785,Mpox,0.5854779092947504,0.034056492682393004,0.9986173400062816,0.7415259103035592,0.06512208539242834,0.2584740896964408,1.5
0,0.8,0.018320548762019617,Mpox,0.5854779092947504,0.03090018027154832,0.998682810071852,0.7573697480957148,0.05937778648197041,0.24263025190428522,1.5
0,0.81,0.01727832693493262,Mpox,0.5854779092947504,0.02797439852090223,0.9987478563804424,0.7732731420964901,0.05399542574782643,0.22672685790350988,1.5
0,0.8200000000000001,0.016251510652485597,Mpox,0.5854779092947504,0.02527307719527629,0.9988123289081947,0.7892049627418879,0.04897771816612677,0.2107950372581121,1.5
0,0.8300000000000001,0.01523968844640001,Mpox,0.5854779092947504,0.022788962669804676,0.9988760710110902,0.8051294342304706,0.04432336493483963,0.19487056576952944,1.5
0,0.8400000000000001,0.014242464628877708,Mpox,0.5854779092947504,0.020513762046605717,0.9989389208702995,0.8210055457367256,0.04002739390151509,0.17899445426327443,1.5
0,0.8500000000000001,0.0132594585080094,Mpox,0.5854779092947504,0.01843830865739078,0.9990007132456211,0.8367863876857382,0.036081571924724665,0.1632136123142618,1.5
0,0.86,0.012290303650902454,Mpox,0.5854779092947504,0.01655274388838572,0.9990612815235687,0.8524184032024702,0.03247487229281259,0.1475815967975298,1.5
0,0.87,0.011334647191108708,Mpox,0.5854779092947504,0.014846710182458343,0.9991204600298195,0.8678405434887991,0.029193980042593857,0.13215945651120087,1.5
0,0.88,0.010392149177214031,Mpox,0.5854779092947504,0.013309550536668591,0.9991780865576311,0.8829833143267501,0.026223819257688394,0.11701668567324985,1.5
0,0.89,0.009462481959705268,Mpox,0.5854779092947504,0.011930510912935907,0.9992340050456939,0.8977676991280701,0.02354808927511464,0.10223230087192992,1.5
0,0.9,0.00854532961346388,Mpox,0.5854779092947504,0.010698943857856292,0.99928806832228,0.9121039419152913,0.021149801366095993,0.08789605808470868,1.5
0,0.91,0.007640387393446007,Mpox,0.5854779092947504,0.009604514557736152,0.999340140819122,0.9258901712892993,0.019011814312897037,0.07410982871070071,1.5
0,0.9199999999999999,0.0067473612212998295,Mpox,0.5854779092947504,0.008637415093703311,0.9993901011498769,0.9390108437690342,0.01711737737977847,0.06098915623096579,1.5
0,0.9299999999999999,0.005865967200846554,Mpox,0.5854779092947504,0.007788599966186704,0.9994378444456687,0.9513349818291595,0.015450704680698476,0.04866501817084046,1.5
0,0.94,0.004995931160512343,Mpox,0.5854779092947504,0.007050068470751878,0.9994832843449998,0.9627141784524796,0.013997630655878187,0.03728582154752036,1.5
0,0.95,0.004136988220941892,Mpox,0.5854779092947504,0.006415242548056705,0.9995263545475092,0.9729803359876114,0.012746442778887663,0.027019664012388644,1.5
0,0.96,0.0032888823861586527,Mpox,0.5854779092947504,0.005879534453342799,0.9995670098601678,0.9819431024801952,0.01168907876048819,0.01805689751980477,1.5
0,0.97,0.0024513661567604167,Mpox,0.5854779092947504,0.005441296612779528,0.9996052266892372,0.9893869633370644,0.010823069969093189,0.01061303666293556,1.5
0,0.98,0.0016242001637476388,Mpox,0.5854779092947504,0.005103574695128839,0.9996410029597745,0.9950679400823902,0.010155065374098602,0.00493205991760981,1.5
0,0.99,8.071528216862105e-4,Mpox,0.5854779092947504,0.004877673885176085,0.9996743574742639,0.9987098409513198,0.009707934461241791,0.0012901590486802395,1.5
1,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.17974908140196855,0.9919424011872463,0.47929510928293956,0.2614478872032257,0.5207048907170604,1.5
2,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.2985675958196702,0.9795317160682037,0.37573439190775393,0.3327355282957039,0.6242656080922461,1.5
3,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.4175445246637046,0.9587991998848712,0.2948633197795021,0.34564067663886916,0.7051366802204979,1.5
4,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.5289085322761329,0.9282164002800505,0.2331420312945165,0.32362894400622505,0.7668579687054835,1.5
5,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.6280535445856499,0.8869515534909322,0.1864864090403892,0.2875818422251096,0.8135135909596107,1.5
6,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.7128394332289099,0.8350234489916868,0.15131036992369742,0.24963263995332366,0.8486896300763026,1.5
7,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.7829215288661694,0.7733488787862457,0.12475056065546755,0.21520965732628097,0.8752494393445325,1.5
8,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.8391485687019614,0.7036709271916584,0.1046216329956026,0.18604760655847785,0.8953783670043974,1.5
9,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.8830661734512636,0.6283793611195754,0.08929393343102758,0.16218775646848882,0.9107060665689725,1.5
10,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.9165366514581182,0.5502541668248491,0.07756548859222202,0.14302677827336344,0.922434511407778,1.5
11,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.9414697521618636,0.4721748631449336,0.06855274811812333,0.1277998039902935,0.9314472518818767,1.5
12,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.9596498353278202,0.39684041199341225,0.0616050774128855,0.11577775863222398,0.9383949225871145,1.5
13,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.9726403771288225,0.3265382173069744,0.05624072038255197,0.10633297786341585,0.943759279617448,1.5
14,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.9817456784152573,0.2629882101879564,0.05209996180439271,0.09894883792554457,0.9479000381956073,1.5
15,0.7,0.029693735186364326,Mpox,0.5854779092947504,0.988011156102561,0.20727259857663372,0.04891131019191447,0.09320835780884815,0.9510886898080855,1.5
0,0.5,0.05972654245721052,Measles,0.7707519614128497,0.4107168886136923,0.9778331251022581,0.13752335030477517,0.20605259716190996,0.8624766496952249,1.5
0,0.51,0.058006725089938274,Measles,0.7707519614128497,0.40054315694772763,0.9779624613575509,0.14304693960135717,0.21080764032817442,0.8569530603986428,1.5
0,0.52,0.0563210782569087,Measles,0.7707519614128497,0.3902446099458438,0.978096729989927,0.14879730053807302,0.21544649267566493,0.851202699461927,1.5
0,0.53,0.05466828516270753,Measles,0.7707519614128497,0.37982620309206644,0.9782361644197379,0.1547868024499792,0.2199425859598306,0.8452131975500208,1.5
0,0.54,0.05304710341949958,Measles,0.7707519614128497,0.369293838142875,0.9783810084195969,0.16102858838038256,0.22426683270243591,0.8389714116196174,1.5
0,0.55,0.051456359554363,Measles,0.7707519614128497,0.3586544423652811,0.9785315162431412,0.16753662680901896,0.22838759144368875,0.8324633731909811,1.5
0,0.56,0.049894944013747666,Measles,0.7707519614128497,0.34791604734294507,0.9786879526698539,0.17432576620941673,0.2322706836400397,0.8256742337905832,1.5
0,0.5700000000000001,0.04836180661207107,Measles,0.7707519614128497,0.33708786554938325,0.9788505929457081,0.18141179238948776,0.23587947627641376,0.8185882076105122,1.5
0,0.58,0.046855952377915996,Measles,0.7707519614128497,0.3261803625185265,0.9790197225961063,0.1888114885016374,0.23917504576092932,0.8111885114983626,1.5
0,0.59,0.04537643775690355,Measles,0.7707519614128497,0.31520532206041896,0.9791956370839368,0.19654269752043313,0.24211643973255798,0.8034573024795668,1.5
0,0.6,0.04392236713512292,Measles,0.7707519614128497,0.3041759015881559,0.9793786412816154,0.20462438687283604,0.24466105375936872,0.795375613127164,1.5
0,0.61,0.04249288965122075,Measles,0.7707519614128497,0.29310667426295806,0.9795690487217458,0.21307671476145518,0.2467651391997572,0.7869232852385448,1.5
0,0.62,0.04108719626885675,Measles,0.7707519614128497,0.2820136543531548,0.9797671805866105,0.22192109753837982,0.2483844563604614,0.7780789024616201,1.5
0,0.63,0.039704517084457595,Measles,0.7707519614128497,0.2709143019730512,0.9799733643922119,0.23118027725572018,0.24947508311629668,0.7688197227442798,1.5
0,0.64,0.038344118847929834,Measles,0.7707519614128497,0.25982750325497755,0.9801879323182018,0.2408783882285515,0.24999438299425936,0.7591216117714485,1.5
0,0.65,0.037005302676457796,Measles,0.7707519614128497,0.24877352205393138,0.9804112191310086,0.2510410210815269,0.24990212810810924,0.7489589789184731,1.5
0,0.66,0.03568740194363066,Measles,0.7707519614128497,0.23777391952990706,0.9806435596441325,0.26169528229532046,0.24916176119150246,0.7383047177046795,1.5
0,0.67,0.0343897803280059,Measles,0.7707519614128497,0.2268514384380142,0.9808852856573382,0.2728698467015764,0.2477417675467709,0.7271301532984236,1.5
0,0.6799999999999999,0.033111830006902085,Measles,0.7707519614128497,0.21602984971337397,0.9811367223158642,0.28459499966873175,0.24561711262833455,0.7154050003312682,1.5
0,0.69,0.031852969982631325,Measles,0.7707519614128497,0.20533375998604522,0.9813981838324434,0.2969026648443266,0.2427706853120124,0.7030973351556734,1.5
0,0.7,0.030612644529708015,Measles,0.7707519614128497,0.19478838000447865,0.9816699685196011,0.3098264122310831,0.23919467225177943,0.6901735877689169,1.5
0,0.71,0.02939032175269369,Measles,0.7707519614128497,0.18441925556118102,0.9819523530882761,0.3234014400267021,0.23489177709897738,0.6765985599732979,1.5
0,0.72,0.028185492245353598,Measles,0.7707519614128497,0.17425196435291865,0.982245586182162,0.3376645219893607,0.2298761919911853,0.6623354780106393,1.5
0,0.73,0.026997667842712063,Measles,0.7707519614128497,0.16431178418856834,0.9825498811362832,0.35265391002877866,0.22417422976442875,0.6473460899712213,1.5
0,0.74,0.025826380458401934,Measles,0.7707519614128497,0.15462333996971075,0.9828654079740808,0.3684091791750648,0.2178245354713033,0.6315908208249352,1.5
0,0.75,0.024671181000392024,Measles,0.7707519614128497,0.1452102387753375,0.983192284690429,0.3849709989324174,0.21087781573806103,0.6150290010675826,1.5
0,0.76,0.02353163835886135,Measles,0.7707519614128497,0.13609470403002824,0.9835305679089685,0.402380811142823,0.20339605369899338,0.597619188857177,1.5
0,0.77,0.022407338460529152,Measles,0.7707519614128497,0.12729722096710966,0.983880243050919,0.42068038969839233,0.19545121363235796,0.5793196103016076,1.5
0,0.78,0.021297883384272513,Measles,0.7707519614128497,0.118836206273937,0.9842412142083857,0.4399112515389213,0.1871234794865567,0.5600887484610787,1.5
0,0.79,0.0202028905333403,Measles,0.7707519614128497,0.1107277148159494,0.98461329397657,0.4601138810979634,0.17849911069465296,0.5398861189020365,1.5
0,0.8,0.019121991859864438,Measles,0.7707519614128497,0.10298519562226752,0.9849961935635858,0.481326721400383,0.16966803215044327,0.518673278599617,1.5
0,0.81,0.018054833137763664,Measles,0.7707519614128497,0.09561930788792612,0.9853895135599556,0.5035848739779735,0.1607212985819205,0.49641512602202653,1.5
0,0.8200000000000001,0.01700107328046007,Measles,0.7707519614128497,0.08863780569103066,0.985792735807291,0.5269184361808917,0.15174858374985473,0.47308156381910826,1.5
0,0.8300000000000001,0.015960383700131864,Measles,0.7707519614128497,0.08204549760030283,0.9862052168509913,0.5513503877348168,0.14283584077875533,0.4486496122651832,1.5
0,0.8400000000000001,0.01493244770552027,Measles,0.7707519614128497,0.07584428459583446,0.9866261834881032,0.5768939178054123,0.13406326249231354,0.4231060821945877,1.5
0,0.8500000000000001,0.013916959935524815,Measles,0.7707519614128497,0.07003327704177263,0.987054730921617,0.6035490585005625,0.12550364281224335,0.3964509414994375,1.5
0,0.86,0.012913625826079219,Measles,0.7707519614128497,0.06460898918822576,0.9874898239997508,0.6312984595767205,0.11722120641681062,0.3687015404232795,1.5
0,0.87,0.01192216110798487,Measles,0.7707519614128497,0.059565608245993995,0.987930301948117,0.6601021007888598,0.10927093891895771,0.3398978992111402,1.5
0,0.88,0.01094229133357353,Measles,0.7707519614128497,0.05489533495411767,0.9883748868914414,0.6898906911940599,0.10169841872755805,0.3101093088059401,1.5
0,0.89,0.009973751430229803,Measles,0.7707519614128497,0.0505887943684178,0.9888221963107648,0.7205574467821962,0.09454012886455126,0.27944255321780376,1.5
0,0.9,0.00901628527898065,Measles,0.7707519614128497,0.046635520253773786,0.989270759397083,0.7519478665989808,0.08782421608032928,0.24805213340101917,1.5
0,0.91,0.00806964531646629,Measles,0.7707519614128497,0.043024525481719054,0.989719037053225,0.7838470400349115,0.08157166929952633,0.21615295996508854,1.5
0,0.9199999999999999,0.007133592158764904,Measles,0.7707519614128497,0.039744986987518646,0.9901654450766765,0.8159639104776633,0.07579791468871372,0.18403608952233674,1.5
0,0.9299999999999999,0.006207894245648183,Measles,0.7707519614128497,0.03678710250559053,0.9906083798447252,0.8479117885460719,0.07051487957414306,0.15208821145392815,1.5
0,0.94,0.005292327503942014,Measles,0.7707519614128497,0.034143228468826996,0.9910462456389104,0.8791842461010756,0.06573368132817506,0.1208157538989244,1.5
0,0.95,0.00438667502878667,Measles,0.7707519614128497,0.03180950771545476,0.9914774826068611,0.909125323391307,0.06146829309042734,0.09087467660869297,1.5
0,0.96,0.0034907267816572654,Measles,0.7707519614128497,0.0297883955725355,0.9919005942816639,0.9368927377617333,0.05774092514916559,0.06310726223826668,1.5
0,0.97,0.0026042793041091156,Measles,0.7707519614128497,0.028092923689128295,0.9923141735720099,0.9614124832183608,0.05459068204435565,0.038587516781639186,1.5
0,0.98,0.0017271354462612047,Measles,0.7707519614128497,0.026754546443019413,0.9927169262036508,0.9813228434549149,0.052088952403681305,0.01867715654508506,1.5
0,0.99,8.591041091364357e-4,Measles,0.7707519614128497,0.025839000516972153,0.9931076907295846,0.994905391642983,0.050369830344310085,0.0050946083570170275,1.5
1,0.7,0.030612644529708015,Measles,0.7707519614128497,0.4245584344114922,0.9294209214083813,0.20262177972868667,0.2743223833909223,0.7973782202713133,1.5
2,0.7,0.030612644529708015,Measles,0.7707519614128497,0.6219091305947437,0.8380797851321938,0.13960030774595172,0.22801741291668995,0.8603996922540482,1.5
3,0.7,0.030612644529708015,Measles,0.7707519614128497,0.7679550975999869,0.7145243452326284,0.10204286071194396,0.18014831945002305,0.8979571392880561,1.5
4,0.7,0.030612644529708015,Measles,0.7707519614128497,0.8656796188902552,0.5740504044339303,0.07906566288146537,0.14489732678457742,0.9209343371185347,1.5
5,0.7,0.030612644529708015,Measles,0.7707519614128497,0.9261749564872401,0.4342321623285482,0.0646807321240225,0.12091705169395632,0.9353192678759775,1.5
6,0.7,0.030612644529708015,Measles,0.7707519614128497,0.9612845799509901,0.3094616555207307,0.05554025826272761,0.1050131582706953,0.9444597417372724,1.5
7,0.7,0.030612644529708015,Measles,0.7707519614128497,0.9805546433509839,0.20807477366873617,0.049705680532870236,0.09461518553619674,0.9502943194671297,1.5
8,0.7,0.030612644529708015,Measles,0.7707519614128497,0.9906180875374321,0.13223291299895013,0.04600544573333925,0.0879274398196853,0.9539945542666608,1.5
9,0.7,0.030612644529708015,Measles,0.7707519614128497,0.9956413660267144,0.07958151922868617,0.043699094376083644,0.08372352982750697,0.9563009056239163,1.5
10,0.7,0.030612644529708015,Measles,0.7707519614128497,0.99804638439204,0.04544571863636937,0.04229995183372023,0.08116011469941978,0.9577000481662797,1.5
11,0.7,0.030612644529708015,Measles,0.7707519614128497,0.9991538432193015,0.02467285130139818,0.041480434788177485,0.07965398932729999,0.9585195652118225,1.5
12,0.7,0.030612644529708015,Measles,0.7707519614128497,0.9996453848460274,0.012758415960510638,0.04101969988995591,0.07880566819086958,0.9589803001100441,1.5
13,0.7,0.030612644529708015,Measles,0.7707519614128497,0.9998560428170554,0.006294953696669325,0.04077200720813,0.07834910424304378,0.95922799279187,1.5
14,0.7,0.030612644529708015,Measles,0.7707519614128497,0.9999433399496992,0.002968480542365648,0.04064490908541617,0.07811467442671728,0.9593550909145838,1.5
15,0.7,0.030612644529708015,Measles,0.7707519614128497,0.9999783615870993,0.0013400162308363495,0.04058268474539266,0.07799985737220526,0.9594173152546074,1.5
0,0.5,0.09497690450094864,RSV-A,0.8184389020604829,0.49065819508563263,0.9574036223452477,0.08913036812751944,0.1508568755147692,0.9108696318724806,1.5
0,0.51,0.09219126303295479,RSV-A,0.8184389020604829,0.480493175109256,0.9575664460072744,0.09312828308427255,0.15601754011279967,0.9068717169157274,1.5
0,0.52,0.08946391153100311,RSV-A,0.8184389020604829,0.4701446826381466,0.9577365310921038,0.09732042321764968,0.1612598872273185,0.9026795767823503,1.5
0,0.53,0.08679254389879366,RSV-A,0.8184389020604829,0.45961461537266673,0.9579142828848118,0.10171930151276945,0.16657350013756428,0.8982806984872306,1.5
0,0.54,0.0841749866510103,RSV-A,0.8184389020604829,0.44890581176151584,0.9581001301105116,0.10633838524042294,0.17194567509399536,0.8936616147595771,1.5
0,0.55,0.08160918899542047,RSV-A,0.8184389020604829,0.4380221579190206,0.9582945259454456,0.11119217739580026,0.17736112972617324,0.8888078226041998,1.5
0,0.56,0.07909321382199169,RSV-A,0.8184389020604829,0.4269686985485347,0.9584979489660423,0.11629630513608638,0.1828016960900503,0.8837036948639136,1.5
0,0.5700000000000001,0.07662522950149853,RSV-A,0.8184389020604829,0.41575175029015626,0.9587109040057885,0.12166761570534422,0.18824600445660336,0.8783323842946558,1.5
0,0.58,0.07420350240809076,RSV-A,0.8184389020604829,0.40437901545174093,0.9589339228833732,0.12732428032665621,0.19366916673412363,0.8726757196733438,1.5
0,0.59,0.07182639009063523,RSV-A,0.8184389020604829,0.39285969357819595,0.9591675649582517,0.13328590651655942,0.19904247182892887,0.8667140934834405,1.5
0,0.6,0.06949233502659016,RSV-A,0.8184389020604829,0.38120458777778216,0.959412417461476,0.13957365922963347,0.20433310929176132,0.8604263407703665,1.5
0,0.61,0.06719985889991154,RSV-A,0.8184389020604829,0.36942620217420197,0.9596690955403692,0.1462103911642662,0.20950394221057217,0.8537896088357337,1.5
0,0.62,0.06494755735122526,RSV-A,0.8184389020604829,0.35753882631643313,0.9599382419453956,0.15322078244450432,0.21451335533516977,0.8467792175554957,1.5
0,0.63,0.0627340951543576,RSV-A,0.8184389020604829,0.3455586018885274,0.9602205262765025,0.16063148972530383,0.2193152095560721,0.8393685102746962,1.5
0,0.64,0.060558201778427724,RSV-A,0.8184389020604829,0.3335035666618346,0.9605166436944891,0.16847130453384293,0.22385893862924724,0.831528695466157,1.5
0,0.65,0.058418667299189056,RSV-A,0.8184389020604829,0.3213936703720743,0.9608273129908906,0.17677132033791906,0.22808982774542386,0.8232286796620809,1.5
0,0.66,0.05631433862722098,RSV-A,0.8184389020604829,0.30925075713890016,0.9611532738979207,0.18556510739867843,0.23194951526152802,0.8144348926013216,1.5
0,0.67,0.05424411602402406,RSV-A,0.8184389020604829,0.2970985092339161,0.9614952835088397,0.19488889388683364,0.2353767575053718,0.8051111061131664,1.5
0,0.6799999999999999,0.05220694988010563,RSV-A,0.8184389020604829,0.28496234749996785,0.9618541116695801,0.20478175097868123,0.2383084907620705,0.7952182490213188,1.5
